file,year,subject,gender,grade,tokens,types,errors
graphvar/2018_BIO_GK2_02_W_09P.xml,2018,BIO,W,9,1314,412,13
graphvar/2018_BIO_GK2_03_M_11P.xml,2018,BIO,M,11,1553,497,21
graphvar/2018_BIO_GK2_04_W_09P.xml,2018,BIO,W,9,1324,377,9
graphvar/2018_BIO_GK2_05_M_06P.xml,2018,BIO,M,6,1752,411,33
graphvar/2018_BIO_GK2_06_W_05P.xml,2018,BIO,W,5,1031,354,14
graphvar/2018_BIO_GK2_08_W_13P.xml,2018,BIO,W,13,1411,507,10
graphvar/2018_BIO_GK2_09_W_03P.xml,2018,BIO,W,3,1501,397,12
graphvar/2018_BIO_GK3_02_M_09P.xml,2018,BIO,M,9,1342,454,45
graphvar/2018_BIO_GK3_03_W_09P.xml,2018,BIO,W,9,1717,472,46
graphvar/2018_BIO_GK3_04_M_07P.xml,2018,BIO,M,7,1432,415,31
graphvar/2018_BIO_GK3_05_W_10P.xml,2018,BIO,W,10,1546,464,30
graphvar/2018_BIO_LK1_01_M_06P.xml,2018,BIO,M,6,2091,510,53
graphvar/2018_BIO_LK1_02_M_06P.xml,2018,BIO,M,6,2396,598,67
graphvar/2018_BIO_LK1_04_M_04P.xml,2018,BIO,M,4,1613,517,32
graphvar/2018_BIO_LK1_05_M_04P.xml,2018,BIO,M,4,1668,518,75
graphvar/2018_BIO_LK1_06_M_02P.xml,2018,BIO,M,2,1807,426,100
graphvar/2018_BIO_LK1_07_W_06P.xml,2018,BIO,W,6,2416,595,42
graphvar/2018_BIO_LK1_08_M_06P.xml,2018,BIO,M,6,1569,464,44
graphvar/2018_BIO_LK1_09_M_05P.xml,2018,BIO,M,5,1946,522,86
graphvar/2018_BIO_LK1_11_W_08P.xml,2018,BIO,W,8,2189,535,17
graphvar/2018_BIO_LK1_12_W_08P.xml,2018,BIO,W,8,1780,517,42
graphvar/2018_BIO_LK1_13_M_04P.xml,2018,BIO,M,4,1521,402,29
graphvar/2018_BIO_LK1_14_M_09P.xml,2018,BIO,M,9,2202,609,52
graphvar/2018_BIO_LK1_17_M_10P.xml,2018,BIO,M,10,1972,609,27
graphvar/2018_BIO_LK1_18_W_07P.xml,2018,BIO,W,7,1619,468,14
graphvar/2018_BIO_LK1_19_M_07P.xml,2018,BIO,M,7,2151,631,25
graphvar/2018_BIO_LK2_01_W_06P.xml,2018,BIO,W,6,1725,562,45
graphvar/2018_BIO_LK2_02_M_06P.xml,2018,BIO,M,6,2125,506,37
graphvar/2018_BIO_LK2_03_M_02P.xml,2018,BIO,M,2,1286,369,39
graphvar/2018_BIO_LK2_04_M_06P.xml,2018,BIO,M,6,1887,516,38
graphvar/2018_BIO_LK2_05_M_08P.xml,2018,BIO,M,8,2237,531,38
graphvar/2018_BIO_LK2_06_M_12P.xml,2018,BIO,M,12,2157,519,69
graphvar/2018_BIO_LK2_07_M_05P.xml,2018,BIO,M,5,1845,527,50
graphvar/2018_BIO_LK2_08_W_07P.xml,2018,BIO,W,7,1835,556,44
graphvar/2018_BIO_LK2_09_W_05P.xml,2018,BIO,W,5,1676,466,23
graphvar/2018_BIO_LK2_10_M_08P.xml,2018,BIO,M,8,2462,740,91
graphvar/2018_BIO_LK2_11_W_10P.xml,2018,BIO,W,10,2253,628,57
graphvar/2018_BIO_LK2_12_W_07P.xml,2018,BIO,W,7,2189,519,40
graphvar/2018_BIO_LK2_13_W_08P.xml,2018,BIO,W,8,1869,460,46
graphvar/2018_BIO_LK2_14_M_03P.xml,2018,BIO,M,3,1691,502,27
graphvar/2018_BIO_LK2_15_W_09P.xml,2018,BIO,W,9,2095,508,51
graphvar/2018_BIO_LK2_16_M_05P.xml,2018,BIO,M,5,1428,435,60
graphvar/2018_BIO_LK2_17_W_12P.xml,2018,BIO,W,12,1822,522,30
graphvar/2018_BIO_LK2_18_W_06P.xml,2018,BIO,W,6,1703,502,34
graphvar/2018_BIO_LK2_19_M_08P.xml,2018,BIO,M,8,2068,523,50
graphvar/2018_BIO_LK2_20_M_07P.xml,2018,BIO,M,7,1738,475,34
graphvar/2018_DE_GK1_01_M_06P.xml,2018,DE,M,6,1485,443,70
graphvar/2018_DE_GK1_02_W_05P.xml,2018,DE,W,5,1536,464,84
graphvar/2018_DE_GK1_04_W_08P.xml,2018,DE,W,8,2123,530,91
graphvar/2018_DE_GK2_01_M_08P.xml,2018,DE,M,8,2031,520,123
graphvar/2018_DE_GK2_02_M_05P.xml,2018,DE,M,5,1230,375,77
graphvar/2018_DE_GK2_03_W_02P.xml,2018,DE,W,2,1513,445,101
graphvar/2018_DE_GK3_01_W_08P.xml,2018,DE,W,8,1071,303,52
graphvar/2018_DE_GK3_02_M_03P.xml,2018,DE,M,3,1408,415,33
graphvar/2018_DE_GK3_03_M_03P.xml,2018,DE,M,3,1297,347,91
graphvar/2018_DE_GK3_04_M_03P.xml,2018,DE,M,3,1297,339,58
graphvar/2018_DE_LK1_01_W_01P.xml,2018,DE,W,1,1784,470,71
graphvar/2018_DE_LK1_02_W_06P.xml,2018,DE,W,6,1843,471,82
graphvar/2018_DE_LK1_03_W_11P.xml,2018,DE,W,11,2159,457,33
graphvar/2018_DE_LK1_04_W_03P.xml,2018,DE,W,3,1657,396,103
graphvar/2018_DE_LK1_05_W_10P.xml,2018,DE,W,10,1940,444,27
graphvar/2018_DE_LK1_06_W_05P.xml,2018,DE,W,5,2092,477,44
graphvar/2018_DE_LK1_07_W_14P.xml,2018,DE,W,14,2129,487,21
graphvar/2018_DE_LK1_08_W_15P.xml,2018,DE,W,15,2274,602,17
graphvar/2018_DE_LK1_09_W_12P.xml,2018,DE,W,12,1549,473,32
graphvar/2018_DE_LK1_10_W_06P.xml,2018,DE,W,6,2252,486,64
graphvar/2018_DE_LK1_11_W_08P.xml,2018,DE,W,8,2360,442,27
graphvar/2018_DE_LK1_12_W_07P.xml,2018,DE,W,7,2116,463,60
graphvar/2018_DE_LK1_14_W_06P.xml,2018,DE,W,6,2347,481,53
graphvar/2018_DE_LK1_15_W_03P.xml,2018,DE,W,3,1919,489,80
graphvar/2018_DE_LK1_16_M_06P.xml,2018,DE,M,6,1806,448,128
graphvar/2018_DE_LK1_17_W_06P.xml,2018,DE,W,6,1786,444,60
graphvar/2018_DE_LK1_18_W_01P.xml,2018,DE,W,1,2060,497,122
graphvar/2018_DE_LK2_01_W_13P.xml,2018,DE,W,13,2283,557,21
graphvar/2018_DE_LK2_02_M_03P.xml,2018,DE,M,3,1986,498,182
graphvar/2018_DE_LK2_03_W_10P.xml,2018,DE,W,10,1679,439,54
graphvar/2018_DE_LK2_04_W_08P.xml,2018,DE,W,8,1572,445,33
graphvar/2018_DE_LK2_05_W_03P.xml,2018,DE,W,3,1950,552,51
graphvar/2018_DE_LK2_06_W_09P.xml,2018,DE,W,9,2009,491,24
graphvar/2018_DE_LK2_08_W_08P.xml,2018,DE,W,8,2012,561,81
graphvar/2018_DE_LK2_10_W_11P.xml,2018,DE,W,11,1232,349,18
graphvar/2018_DE_LK2_11_W_07P.xml,2018,DE,W,7,1957,501,82
graphvar/2018_DE_LK2_12_W_14P.xml,2018,DE,W,14,2146,575,27
graphvar/2018_DE_LK2_13_W_08P.xml,2018,DE,W,8,2242,584,53
graphvar/2018_DE_LK2_14_W_09P.xml,2018,DE,W,9,1778,513,22
graphvar/2018_DE_LK2_15_W_08P.xml,2018,DE,W,8,2336,556,60
graphvar/2018_DE_LK2_16_W_08P.xml,2018,DE,W,8,1569,447,19
graphvar/2018_DE_LK2_17_W_11P.xml,2018,DE,W,11,1852,506,11
graphvar/2018_DE_LK2_18_W_07P.xml,2018,DE,W,7,1406,414,30
graphvar/2018_DE_LK2_19_W_10P.xml,2018,DE,W,10,2005,557,96
graphvar/2018_DE_LK2_20_W_09P.xml,2018,DE,W,9,1688,390,33
graphvar/2018_DE_LK3_01_M_05P.xml,2018,DE,M,5,1745,435,61
graphvar/2018_DE_LK3_02_W_04P.xml,2018,DE,W,4,2211,557,102
graphvar/2018_DE_LK3_03_W_07P.xml,2018,DE,W,7,1123,397,25
graphvar/2018_DE_LK3_04_W_07P.xml,2018,DE,W,7,1196,381,50
graphvar/2018_DE_LK3_06_M_11P.xml,2018,DE,M,11,2351,617,41
graphvar/2018_DE_LK3_07_W_10P.xml,2018,DE,W,10,2039,497,79
graphvar/2018_DE_LK3_08_M_10P.xml,2018,DE,M,10,1406,419,53
graphvar/2018_DE_LK3_09_M_09P.xml,2018,DE,M,9,1298,426,48
graphvar/2018_DE_LK3_10_M_07P.xml,2018,DE,M,7,2038,510,107
graphvar/2018_DE_LK3_11_M_05P.xml,2018,DE,M,5,2064,527,153
graphvar/2018_DE_LK3_12_M_15P.xml,2018,DE,M,15,1754,508,41
graphvar/2018_DE_LK3_13_M_12P.xml,2018,DE,M,12,1878,454,114
graphvar/2018_DE_LK3_14_W_03P.xml,2018,DE,W,3,2177,537,75
graphvar/2018_DE_LK3_15_M_13P.xml,2018,DE,M,13,1989,647,47
graphvar/2018_DE_LK3_16_W_15P.xml,2018,DE,W,15,2311,630,52
graphvar/2018_DE_LK4_01_W_07P.xml,2018,DE,W,7,1366,424,39
graphvar/2018_DE_LK4_02_W_03P.xml,2018,DE,W,3,1760,435,122
graphvar/2018_DE_LK4_03_W_08P.xml,2018,DE,W,8,1271,438,48
graphvar/2018_DE_LK4_04_W_07P.xml,2018,DE,W,7,1991,478,73
graphvar/2018_DE_LK4_05_W_08P.xml,2018,DE,W,8,1383,435,57
graphvar/2018_DE_LK4_06_W_08P.xml,2018,DE,W,8,2154,560,98
graphvar/2018_DE_LK4_08_M_09P.xml,2018,DE,M,9,1805,582,51
graphvar/2018_DE_LK4_09_M_03P.xml,2018,DE,M,3,1281,424,67
graphvar/2018_DE_LK4_10_M_06P.xml,2018,DE,M,6,2174,556,111
graphvar/2018_DE_LK4_11_W_11P.xml,2018,DE,W,11,1912,458,50
graphvar/2018_DE_LK4_12_W_07P.xml,2018,DE,W,7,1241,451,45
graphvar/2018_DE_LK4_13_M_08P.xml,2018,DE,M,8,1729,529,66
graphvar/2018_DE_LK4_15_M_06P.xml,2018,DE,M,6,1797,588,76
graphvar/2018_DE_LK4_16_W_06P.xml,2018,DE,W,6,1177,389,57
graphvar/2018_DE_LK4_17_M_06P.xml,2018,DE,M,6,1607,464,48
graphvar/2018_DE_LK4_18_M_05P.xml,2018,DE,M,5,1367,461,51
graphvar/2018_GE_GK1_01_W_06P.xml,2018,GE,W,6,1024,421,38
graphvar/2018_GE_LK1_01_M_06P.xml,2018,GE,M,6,1159,414,78
graphvar/2018_GE_LK1_02_W_05P.xml,2018,GE,W,5,1210,413,77
graphvar/2018_GE_LK1_03_M_06P.xml,2018,GE,M,6,1793,504,227
graphvar/2018_GE_LK1_04_W_12P.xml,2018,GE,W,12,1577,445,39
graphvar/2018_GE_LK1_05_M_08P.xml,2018,GE,M,8,1542,482,91
graphvar/2018_GE_LK1_06_M_07P.xml,2018,GE,M,7,1306,472,132
graphvar/2018_GE_LK1_07_M_09P.xml,2018,GE,M,9,1332,427,78
graphvar/2018_GE_LK1_08_W_04P.xml,2018,GE,W,4,1427,482,59
graphvar/2018_GE_LK1_09_M_06P.xml,2018,GE,M,6,1681,472,193
graphvar/2018_GE_LK1_10_M_04P.xml,2018,GE,M,4,1562,505,123
graphvar/2018_GE_LK1_11_W_05P.xml,2018,GE,W,5,2054,568,52
graphvar/2018_GE_LK1_12_M_11P.xml,2018,GE,M,11,2094,673,42
graphvar/2018_GE_LK1_13_W_05P.xml,2018,GE,W,5,1240,476,62
graphvar/2018_GE_LK1_14_W_03P.xml,2018,GE,W,3,1815,569,111
graphvar/2018_GE_LK1_15_W_04P.xml,2018,GE,W,4,1660,473,78
graphvar/2018_GE_LK2_02_W_05P.xml,2018,GE,W,5,1842,489,43
graphvar/2018_GE_LK2_03_M_05P.xml,2018,GE,M,5,2232,687,81
graphvar/2018_GE_LK2_04_M_05P.xml,2018,GE,M,5,2488,767,133
graphvar/2018_GE_LK2_06_M_07P.xml,2018,GE,M,7,2278,683,128
graphvar/2018_GE_LK2_07_W_06P.xml,2018,GE,W,6,1646,501,95
graphvar/2018_GE_LK2_08_M_05P.xml,2018,GE,M,5,1711,575,89
graphvar/2018_GE_LK2_09_W_06P.xml,2018,GE,W,6,2266,648,151
graphvar/2018_GE_LK2_10_M_08P.xml,2018,GE,M,8,2398,714,123
graphvar/2018_GE_LK2_11_W_06P.xml,2018,GE,W,6,1468,433,60
graphvar/2018_GE_LK2_12_W_05P.xml,2018,GE,W,5,1756,552,76
graphvar/2018_GE_LK2_13_M_04P.xml,2018,GE,M,4,1793,523,82
graphvar/2018_GE_LK2_14_M_07P.xml,2018,GE,M,7,1966,583,96
graphvar/2018_GE_LK2_15_W_05P.xml,2018,GE,W,5,1129,405,68
graphvar/2018_GE_LK2_16_W_03P.xml,2018,GE,W,3,2200,664,225
